variant_key,constructive_drift,high_conviction_expansion,recovery_reversal_setup,transition_low_conviction,volatility_caution,total_return,CAGR,max_drawdown,Sharpe ratio,Sortino ratio,annual_volatility,win_rate,exposure_ratio,turnover,number_of_allocation_changes,return_max_drawdown_ratio,return_capture_ratio_vs_buy_hold,drawdown_improvement_points,overfit_risk,rank_sharpe,rank_sortino,rank_return_drawdown,rank_total_return
GRID_156,90.0,90.0,75.0,60.0,30.0,8.515058994616501,0.3560220071188742,-0.5506445012098209,1.0441379245806997,1.4281957949403281,0.35031499398673227,0.5103703703703704,0.5297777777777778,77.95,381,15.463804643300836,0.44748251904116926,0.21570113587586992,Low,88.0,73.0,64.0,33.0
GRID_192,90.0,100.0,75.0,60.0,30.0,8.515058994616501,0.3560220071188742,-0.5506445012098209,1.0441379245806997,1.4281957949403281,0.35031499398673227,0.5103703703703704,0.5297777777777778,77.95,381,15.463804643300836,0.44748251904116926,0.21570113587586992,Low,88.0,73.0,64.0,33.0
GRID_168,90.0,90.0,85.0,60.0,30.0,8.513248819915937,0.35598713000233295,-0.5506445012098209,1.0423981244290708,1.4269804923518845,0.35115244867614687,0.5103703703703704,0.5321111111111111,77.94999999999999,381,15.460517268784997,0.4473873909233928,0.21570113587586992,Low,89.0,74.0,65.0,34.0
GRID_204,90.0,100.0,85.0,60.0,30.0,8.513248819915937,0.35598713000233295,-0.5506445012098209,1.0423981244290708,1.4269804923518845,0.35115244867614687,0.5103703703703704,0.5321111111111111,77.94999999999999,381,15.460517268784997,0.4473873909233928,0.21570113587586992,Low,89.0,74.0,65.0,34.0
GRID_095,80.0,90.0,85.0,60.0,20.0,7.38845018341598,0.3331164446250612,-0.5103228300610779,1.042375572038951,1.4146543735935222,0.3270046410644618,0.5103703703703704,0.4896481481481481,74.55000000000001,448,14.477992651302106,0.3882770867442564,0.2560228070246129,Low,90.0,82.0,83.0,61.0
GRID_131,80.0,100.0,85.0,60.0,20.0,7.38845018341598,0.3331164446250612,-0.5103228300610779,1.042375572038951,1.4146543735935222,0.3270046410644618,0.5103703703703704,0.4896481481481481,74.55000000000001,448,14.477992651302106,0.3882770867442564,0.2560228070246129,Low,90.0,82.0,83.0,61.0
GRID_010,70.0,90.0,75.0,60.0,10.0,6.334603844894033,0.3091400349796092,-0.4577481830207647,1.038420174917631,1.3717168728249438,0.30373388257756073,0.5014814814814815,0.43842592592592594,68.64999999999999,447,13.838621495099805,0.33289546055208785,0.3085974540649261,Low,91.0,91.0,85.0,87.0
GRID_046,70.0,100.0,75.0,60.0,10.0,6.334603844894033,0.3091400349796092,-0.4577481830207647,1.038420174917631,1.3717168728249438,0.30373388257756073,0.5014814814814815,0.43842592592592594,68.64999999999999,447,13.838621495099805,0.33289546055208785,0.3085974540649261,Low,91.0,91.0,85.0,87.0
GRID_104,80.0,90.0,100.0,50.0,30.0,6.79868442988856,0.3200429773850899,-0.5016619267867953,1.0378336803971726,1.4293014232267072,0.31540284944692554,0.5103703703703704,0.4913518518518519,69.25,388,13.552322922799718,0.35728377651592846,0.2646837102988955,Low,92.0,72.0,90.0,70.0
GRID_140,80.0,100.0,100.0,50.0,30.0,6.79868442988856,0.3200429773850899,-0.5016619267867953,1.0378336803971726,1.4293014232267072,0.31540284944692554,0.5103703703703704,0.4913518518518519,69.25,388,13.552322922799718,0.35728377651592846,0.2646837102988955,Low,92.0,72.0,90.0,70.0
GRID_180,90.0,90.0,100.0,60.0,30.0,8.446722781607983,0.35470135659249835,-0.5506445012098217,1.03705145474587,1.420612027113693,0.35249463942689846,0.5103703703703704,0.5352592592592592,78.65,379,15.339702408813089,0.4438913212869178,0.21570113587586914,Low,93.0,77.0,70.0,36.0
GRID_216,90.0,100.0,100.0,60.0,30.0,8.446722781607983,0.35470135659249835,-0.5506445012098217,1.03705145474587,1.420612027113693,0.35249463942689846,0.5103703703703704,0.5352592592592592,78.65,379,15.339702408813089,0.4438913212869178,0.21570113587586914,Low,93.0,77.0,70.0,36.0
GRID_107,80.0,90.0,100.0,60.0,20.0,7.329789848885683,0.331852357644598,-0.5103228300610787,1.0363246039745289,1.4072614243107349,0.3284454245345902,0.5103703703703704,0.49279629629629634,75.85,447,14.363045149299722,0.38519437477713897,0.2560228070246121,Low,94.0,86.0,84.0,63.0
GRID_143,80.0,100.0,100.0,60.0,20.0,7.329789848885683,0.331852357644598,-0.5103228300610787,1.0363246039745289,1.4072614243107349,0.3284454245345902,0.5103703703703704,0.49279629629629634,75.85,447,14.363045149299722,0.38519437477713897,0.2560228070246121,Low,94.0,86.0,84.0,63.0
GRID_022,70.0,90.0,85.0,60.0,10.0,6.3332084868277985,0.3091063636753608,-0.45774818302076525,1.035994034465933,1.3696130654834262,0.3046995099303017,0.5014814814814815,0.4407592592592592,69.65,448,13.835573185749816,0.33282213183612264,0.30859745406492556,Low,95.0,92.0,86.0,88.0
GRID_058,70.0,100.0,85.0,60.0,10.0,6.3332084868277985,0.3091063636753608,-0.45774818302076525,1.035994034465933,1.3696130654834262,0.3046995099303017,0.5014814814814815,0.4407592592592592,69.65,448,13.835573185749816,0.33282213183612264,0.30859745406492556,Low,95.0,92.0,86.0,88.0
GRID_034,70.0,90.0,100.0,60.0,10.0,6.281927445203697,0.30786504352134525,-0.4577481830207649,1.0291797578831599,1.3613498780007325,0.3062451402657325,0.5014814814814815,0.4439074074074074,70.94999999999999,446,13.723544250352006,0.33012721572344317,0.3085974540649259,Low,96.0,97.0,87.0,90.0
GRID_070,70.0,100.0,100.0,60.0,10.0,6.281927445203697,0.30786504352134525,-0.4577481830207649,1.0291797578831599,1.3613498780007325,0.3062451402657325,0.5014814814814815,0.4439074074074074,70.94999999999999,446,13.723544250352006,0.33012721572344317,0.3085974540649259,Low,96.0,97.0,87.0,90.0
GRID_008,70.0,90.0,75.0,50.0,30.0,5.512780036899434,0.28827673194302283,-0.4660566179479396,1.00928609273297,1.385744312970375,0.2936865990825489,0.5103703703703704,0.46085185185185185,57.35000000000001,391,11.828562935491313,0.2897070589165931,0.3002890191377512,Low,97.0,88.0,103.0,100.0
GRID_044,70.0,100.0,75.0,50.0,30.0,5.512780036899434,0.28827673194302283,-0.4660566179479396,1.00928609273297,1.385744312970375,0.2936865990825489,0.5103703703703704,0.46085185185185185,57.35000000000001,391,11.828562935491313,0.2897070589165931,0.3002890191377512,Low,97.0,88.0,103.0,100.0
GRID_020,70.0,90.0,85.0,50.0,30.0,5.51154102517502,0.2882435972464763,-0.46605661794793907,1.0067600455464154,1.3833537832079943,0.29468519783472696,0.5103703703703704,0.46318518518518514,58.35000000000001,392,11.825904435050179,0.2896419464977698,0.30028901913775174,Low,98.0,89.0,104.0,101.0
GRID_056,70.0,100.0,85.0,50.0,30.0,5.51154102517502,0.2882435972464763,-0.46605661794793907,1.0067600455464154,1.3833537832079943,0.29468519783472696,0.5103703703703704,0.46318518518518514,58.35000000000001,392,11.825904435050179,0.2896419464977698,0.30028901913775174,Low,98.0,89.0,104.0,101.0
GRID_011,70.0,90.0,75.0,60.0,20.0,5.956312891886719,0.29980192473419054,-0.475336326311538,1.00584872550091,1.3591431904919058,0.30765478614167335,0.5103703703703704,0.4622962962962963,63.95,447,12.530733634657913,0.313015552651365,0.2910093107741528,Low,99.0,98.0,100.0,96.0
GRID_047,70.0,100.0,75.0,60.0,20.0,5.956312891886719,0.29980192473419054,-0.475336326311538,1.00584872550091,1.3591431904919058,0.30765478614167335,0.5103703703703704,0.4622962962962963,63.95,447,12.530733634657913,0.313015552651365,0.2910093107741528,Low,99.0,98.0,100.0,96.0
GRID_023,70.0,90.0,85.0,60.0,20.0,5.954989501079266,0.29976849360772606,-0.475336326311538,1.0035951687499083,1.3571908061295888,0.3086081592426654,0.5103703703703704,0.4646296296296296,64.94999999999999,448,12.527949520054847,0.3129460059515043,0.2910093107741528,Low,100.0,101.0,101.0,97.0
GRID_059,70.0,100.0,85.0,60.0,20.0,5.954989501079266,0.29976849360772606,-0.475336326311538,1.0035951687499083,1.3571908061295888,0.3086081592426654,0.5103703703703704,0.4646296296296296,64.94999999999999,448,12.527949520054847,0.3129460059515043,0.2910093107741528,Low,100.0,101.0,101.0,97.0
GRID_084,80.0,90.0,75.0,60.0,30.0,6.798660893799815,0.32004243882931926,-0.5271621067683484,1.003248901632101,1.366312040650915,0.3314303529069224,0.5103703703703704,0.5052037037037037,67.45,389,12.896717739212164,0.3572825396497733,0.2391835303173424,Low,101.0,94.0,97.0,71.0
GRID_120,80.0,100.0,75.0,60.0,30.0,6.798660893799815,0.32004243882931926,-0.5271621067683484,1.003248901632101,1.366312040650915,0.3314303529069224,0.5103703703703704,0.5052037037037037,67.45,389,12.896717739212164,0.3572825396497733,0.2391835303173424,Low,101.0,94.0,97.0,71.0
GRID_096,80.0,90.0,85.0,60.0,30.0,6.797177252063499,0.32000848711339147,-0.5271621067683484,1.0013696230687972,1.3648993277045312,0.3323154737003954,0.5103703703703704,0.5075370370370371,67.85,388,12.893903345466356,0.3572045714593073,0.2391835303173424,Low,102.0,96.0,98.0,72.0
GRID_132,80.0,100.0,85.0,60.0,30.0,6.797177252063499,0.32000848711339147,-0.5271621067683484,1.0013696230687972,1.3648993277045312,0.3323154737003954,0.5103703703703704,0.5075370370370371,67.85,388,12.893903345466356,0.3572045714593073,0.2391835303173424,Low,102.0,96.0,98.0,72.0
GRID_032,70.0,90.0,100.0,50.0,30.0,5.466005894549836,0.2870220595739714,-0.4660566179479392,0.9996919107216158,1.374191670534879,0.2962829895254796,0.5103703703703704,0.4663333333333333,59.650000000000006,390,11.728201433158096,0.28724898891874323,0.30028901913775163,Low,103.0,90.0,105.0,104.0
GRID_068,70.0,100.0,100.0,50.0,30.0,5.466005894549836,0.2870220595739714,-0.4660566179479392,0.9996919107216158,1.374191670534879,0.2962829895254796,0.5103703703703704,0.4663333333333333,59.650000000000006,390,11.728201433158096,0.28724898891874323,0.30028901913775163,Low,103.0,90.0,105.0,104.0
GRID_035,70.0,90.0,100.0,60.0,20.0,5.90635334042176,0.29853602780399924,-0.47533632631153755,0.9970909292184692,1.3491188980975888,0.31013428495856027,0.5103703703703704,0.4677777777777778,66.25,446,12.425630050733194,0.31039008335586854,0.29100931077415326,Low,104.0,102.0,102.0,99.0
GRID_071,70.0,100.0,100.0,60.0,20.0,5.90635334042176,0.29853602780399924,-0.47533632631153755,0.9970909292184692,1.3491188980975888,0.31013428495856027,0.5103703703703704,0.4677777777777778,66.25,446,12.425630050733194,0.31039008335586854,0.29100931077415326,Low,104.0,102.0,102.0,99.0
GRID_108,80.0,90.0,100.0,60.0,30.0,6.742651682262504,0.31875682935356986,-0.5271621067683481,0.9956604492591873,1.3580057950101816,0.33373329793869244,0.5103703703703704,0.5106851851851851,69.15,387,12.790471082219574,0.35433914923003906,0.23918353031734274,Low,105.0,100.0,99.0,79.0
GRID_144,80.0,100.0,100.0,60.0,30.0,6.742651682262504,0.31875682935356986,-0.5271621067683481,0.9956604492591873,1.3580057950101816,0.33373329793869244,0.5103703703703704,0.5106851851851851,69.15,387,12.790471082219574,0.35433914923003906,0.23918353031734274,Low,105.0,100.0,99.0,79.0
GRID_012,70.0,90.0,75.0,60.0,30.0,5.465986380426674,0.2870215344901912,-0.49337873735674687,0.9619254557170382,1.3044816790521931,0.31329157950243514,0.5103703703703704,0.48018518518518516,57.25,387,11.078682493920262,0.2872479634145166,0.27296689972894395,Low,106.0,106.0,106.0,105.0
GRID_048,70.0,100.0,75.0,60.0,30.0,5.465986380426674,0.2870215344901912,-0.49337873735674687,0.9619254557170382,1.3044816790521931,0.31329157950243514,0.5103703703703704,0.48018518518518516,57.25,387,11.078682493920262,0.2872479634145166,0.27296689972894395,Low,106.0,106.0,106.0,105.0
GRID_024,70.0,90.0,85.0,60.0,30.0,5.464756270874401,0.28698843207753644,-0.49337873735674587,0.9598977613372595,1.3028480598989525,0.3142278695210942,0.5103703703703704,0.4825185185185184,58.25,388,11.076189258077038,0.28718331882174325,0.27296689972894495,Low,107.0,107.0,107.0,106.0
GRID_060,70.0,100.0,85.0,60.0,30.0,5.464756270874401,0.28698843207753644,-0.49337873735674587,0.9598977613372595,1.3028480598989525,0.3142278695210942,0.5103703703703704,0.4825185185185184,58.25,388,11.076189258077038,0.28718331882174325,0.27296689972894495,Low,107.0,107.0,107.0,106.0
GRID_036,70.0,90.0,100.0,60.0,30.0,5.419548305491659,0.28576808457709335,-0.4933787373567461,0.953802638144015,1.2953814584298091,0.31572679837429884,0.5103703703703704,0.48566666666666664,59.550000000000004,386,10.98455992353185,0.2848075543974468,0.2729668997289447,Low,108.0,108.0,108.0,108.0
GRID_072,70.0,100.0,100.0,60.0,30.0,5.419548305491659,0.28576808457709335,-0.4933787373567461,0.953802638144015,1.2953814584298091,0.31572679837429884,0.5103703703703704,0.48566666666666664,59.550000000000004,386,10.98455992353185,0.2848075543974468,0.2729668997289447,Low,108.0,108.0,108.0,108.0
